from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5342,5364,0,240,,
5350,5350,0,240,,
5350,9412,2,360,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
5410,6478,0,240,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,6340,2,300,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
548,10966,2,360,,
548,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,0,240,,
5542,11704,0,240,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6174,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5436,2,300,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5432,2,300,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5756,11135,0,240,,
5756,5756,0,240,,
5756,5781,0,240,,
5756,5797,0,240,,
5761,5761,0,240,,
5761,5777,0,240,,
5761,5796,2,360,,
5762,13052,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,13052,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5756,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5805,5288,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5288,2,360,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
591,1379,0,240,,
591,591,0,240,,
591,63,0,240,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5935,11907,2,300,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,13018,0,240,,
5975,5975,4,0,14866560,14866679
5975,5975,4,0,14866561,14866680
5975,5975,4,0,14866562,14866681
5975,5975,4,0,14866563,14866683
5975,5975,4,0,14866564,14866684
5975,5975,4,0,14866565,14866685
5975,5975,4,0,14866566,14866686
5975,5975,4,0,14866567,14866687
5975,5975,4,0,14866568,14866688
5975,5975,4,0,14866569,14866689
5975,5975,4,0,14866570,14866690
5975,5975,4,0,14866571,14866691
5975,5975,4,0,14866572,14866692
5975,5975,4,0,14866573,14866693
5975,5975,4,0,14866574,14866694
5975,5975,4,0,14866575,14866695
5975,5975,4,0,14866576,14866641
5975,5975,4,0,14866577,14866642
5975,5975,4,0,14866578,14866696
5975,5975,4,0,14866579,14866697
5975,5975,4,0,14866580,14866698
5975,5975,4,0,14866581,14866652
5975,5975,4,0,14866582,14866653
5975,5975,4,0,14866583,14866654
5975,5975,4,0,14866584,14866655
5975,5975,4,0,14866585,14866656
5975,5975,4,0,14866586,14866643
5975,5975,4,0,14866587,14866644
5975,5975,4,0,14866588,14866645
5975,5975,4,0,14866589,14866646
5975,5975,4,0,14866590,14866650
5975,5975,4,0,14866590,14866701
5975,5975,4,0,14866591,14866651
5975,5975,4,0,14866592,14866631
5975,5975,4,0,14866593,14866662
5975,5975,4,0,14866594,14866663
5975,5975,4,0,14866595,14866664
5975,5975,4,0,14866596,14866665
5975,5975,4,0,14866597,14866666
5975,5975,4,0,14866598,14866667
5975,5975,4,0,14866599,14866668
5975,5975,4,0,14866600,14866669
5975,5975,4,0,14866601,14866670
5975,5975,4,0,14866602,14866671
5975,5975,4,0,14866603,14866672
5975,5975,4,0,14866604,14866674
5975,5975,4,0,14866605,14866647
5975,5975,4,0,14866606,14866648
5975,5975,4,0,14866607,14866649
5975,5975,4,0,14866608,14866657
5975,5975,4,0,14866609,14866658
5975,5975,4,0,14866610,14866659
5975,5975,4,0,14866611,14866660
5975,5975,4,0,14866612,14866661
5975,5975,4,0,14866613,14866632
5975,5975,4,0,14866614,14866637
5975,5975,4,0,14866615,14866640
5975,5975,4,0,14866616,14866634
5975,5975,4,0,14866617,14866699
5975,5975,4,0,14866618,14866638
5975,5975,4,0,14866619,14866636
5975,5975,4,0,14866620,14866635
5975,5975,4,0,14866621,14866633
5975,5975,4,0,14866622,14866639
5975,5975,4,0,14866623,14866700
5975,5975,4,0,14866624,14866673
5975,5975,4,0,14866625,14866675
5975,5975,4,0,14866626,14866676
5975,5975,4,0,14866627,14866677
5975,5975,4,0,14866628,14866678
5975,5975,4,0,14866629,14866682
5975,5975,4,0,14866630,14866679
5975,5975,4,0,14866702,14866776
5975,5975,4,0,14866703,14866813
5975,5975,4,0,14866704,14866781
5975,5975,4,0,14866705,14866782
5975,5975,4,0,14866706,14866814
5975,5975,4,0,14866707,14866808
5975,5975,4,0,14866708,14866815
5975,5975,4,0,14866709,14866816
5975,5975,4,0,14866710,14866817
5975,5975,4,0,14866711,14866819
5975,5975,4,0,14866712,14866820
5975,5975,4,0,14866713,14866821
5975,5975,4,0,14866714,14866822
5975,5975,4,0,14866715,14866823
5975,5975,4,0,14866716,14866824
5975,5975,4,0,14866717,14866825
5975,5975,4,0,14866718,14866826
5975,5975,4,0,14866719,14866827
5975,5975,4,0,14866720,14866828
5975,5975,4,0,14866721,14866768
5975,5975,4,0,14866722,14866769
5975,5975,4,0,14866723,14866770
5975,5975,4,0,14866724,14866771
5975,5975,4,0,14866725,14866772
5975,5975,4,0,14866726,14866773
5975,5975,4,0,14866727,14866774
5975,5975,4,0,14866728,14866775
5975,5975,4,0,14866729,14866783
5975,5975,4,0,14866730,14866784
5975,5975,4,0,14866731,14866785
5975,5975,4,0,14866732,14866786
5975,5975,4,0,14866733,14866803
5975,5975,4,0,14866734,14866829
5975,5975,4,0,14866735,14866766
5975,5975,4,0,14866736,14866767
5975,5975,4,0,14866737,14866802
5975,5975,4,0,14866738,14866809
5975,5975,4,0,14866739,14866810
5975,5975,4,0,14866740,14866811
5975,5975,4,0,14866741,14866787
5975,5975,4,0,14866742,14866780
5975,5975,4,0,14866743,14866812
5975,5975,4,0,14866744,14866788
5975,5975,4,0,14866745,14866789
5975,5975,4,0,14866746,14866790
5975,5975,4,0,14866747,14866791
5975,5975,4,0,14866748,14866792
5975,5975,4,0,14866749,14866793
5975,5975,4,0,14866750,14866794
5975,5975,4,0,14866751,14866818
5975,5975,4,0,14866752,14866779
5975,5975,4,0,14866753,14866804
5975,5975,4,0,14866754,14866805
5975,5975,4,0,14866755,14866806
5975,5975,4,0,14866756,14866807
5975,5975,4,0,14866757,14866795
5975,5975,4,0,14866758,14866796
5975,5975,4,0,14866759,14866797
5975,5975,4,0,14866760,14866798
5975,5975,4,0,14866761,14866799
5975,5975,4,0,14866762,14866800
5975,5975,4,0,14866763,14866801
5975,5975,4,0,14866764,14866777
5975,5975,4,0,14866765,14866778
5975,5975,4,0,14866830,14866931
5975,5975,4,0,14866831,14866932
5975,5975,4,0,14866832,14866933
5975,5975,4,0,14866833,14866922
5975,5975,4,0,14866834,14866935
5975,5975,4,0,14866835,14866906
5975,5975,4,0,14866836,14866907
5975,5975,4,0,14866837,14866908
5975,5975,4,0,14866838,14866909
5975,5975,4,0,14866839,14866910
5975,5975,4,0,14866840,14866911
5975,5975,4,0,14866841,14866913
5975,5975,4,0,14866842,14866936
5975,5975,4,0,14866843,14866937
5975,5975,4,0,14866844,14866938
5975,5975,4,0,14866845,14866939
5975,5975,4,0,14866846,14866940
5975,5975,4,0,14866847,14866941
5975,5975,4,0,14866848,14866942
5975,5975,4,0,14866849,14866943
5975,5975,4,0,14866850,14866892
5975,5975,4,0,14866851,14866893
5975,5975,4,0,14866852,14866894
5975,5975,4,0,14866853,14866895
5975,5975,4,0,14866854,14866896
5975,5975,4,0,14866855,14866897
5975,5975,4,0,14866856,14866898
5975,5975,4,0,14866857,14866899
5975,5975,4,0,14866858,14866900
5975,5975,4,0,14866859,14866912
5975,5975,4,0,14866860,14866887
5975,5975,4,0,14866861,14866888
5975,5975,4,0,14866862,14866901
5975,5975,4,0,14866863,14866902
5975,5975,4,0,14866864,14866903
5975,5975,4,0,14866865,14866904
5975,5975,4,0,14866866,14866905
5975,5975,4,0,14866867,14866914
5975,5975,4,0,14866868,14866915
5975,5975,4,0,14866869,14866916
5975,5975,4,0,14866870,14866917
5975,5975,4,0,14866871,14866918
5975,5975,4,0,14866872,14866919
5975,5975,4,0,14866873,14866920
5975,5975,4,0,14866874,14866921
5975,5975,4,0,14866875,14866923
5975,5975,4,0,14866876,14866924
5975,5975,4,0,14866877,14866889
5975,5975,4,0,14866878,14866890
5975,5975,4,0,14866879,14866934
5975,5975,4,0,14866880,14866925
5975,5975,4,0,14866881,14866926
5975,5975,4,0,14866882,14866927
5975,5975,4,0,14866883,14866928
5975,5975,4,0,14866884,14866929
5975,5975,4,0,14866885,14866930
5975,5975,4,0,14866886,14866891
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,14829765,14828988
613,613,4,0,14829766,14828989
613,613,4,0,14829767,14828990
613,613,4,0,14829768,14828991
613,613,4,0,14829769,14828992
613,613,4,0,14829770,14828993
613,613,4,0,14829771,14828994
613,613,4,0,14829772,14828995
613,613,4,0,14829773,14828996
613,613,4,0,14829774,14828997
613,613,4,0,14829775,14828998
613,613,4,0,14829776,14828999
613,613,4,0,14829777,14829000
613,613,4,0,14829778,14829001
613,613,4,0,14829779,14829002
613,613,4,0,14829780,14829003
613,613,4,0,14829781,14829004
613,613,4,0,14829782,14829005
613,613,4,0,14829783,14829006
613,613,4,0,14829784,14829007
613,613,4,0,14829785,14829008
613,613,4,0,14829786,14829009
613,613,4,0,14829787,14829010
613,613,4,0,14829788,14829011
613,613,4,0,14829789,14829012
613,613,4,0,14829790,14829013
613,613,4,0,14829791,14829014
613,613,4,0,14829792,14829015
613,613,4,0,14829793,14829016
613,613,4,0,14829794,14829017
613,613,4,0,14829795,14829018
613,613,4,0,14829796,14829019
613,613,4,0,14829797,14829020
613,613,4,0,14829798,14829021
613,613,4,0,14829799,14829022
613,613,4,0,14829800,14829023
613,613,4,0,14829801,14829024
613,613,4,0,14829802,14829025
613,613,4,0,14829803,14829026
613,613,4,0,14829804,14829027
613,613,4,0,14829805,14829028
613,613,4,0,14829806,14829029
613,613,4,0,14829807,14829030
613,613,4,0,14829808,14829031
613,613,4,0,14829809,14829032
613,613,4,0,14829810,14829033
613,613,4,0,14829811,14829034
613,613,4,0,14829812,14829035
613,613,4,0,14829813,14829036
613,613,4,0,14829814,14829037
613,613,4,0,14829815,14829038
613,613,4,0,14829816,14829039
613,613,4,0,14829817,14829040
613,613,4,0,14829818,14829041
613,613,4,0,14829819,14829042
613,613,4,0,14829820,14829043
613,613,4,0,14829821,14829044
613,613,4,0,14829822,14829045
613,613,4,0,14829823,14829046
613,613,4,0,14829824,14829047
613,613,4,0,14829825,14829048
613,613,4,0,14829826,14829049
613,613,4,0,14829827,14829050
613,613,4,0,14829828,14829051
613,613,4,0,14829829,14829052
613,613,4,0,14829830,14829053
613,613,4,0,14829831,14829054
613,613,4,0,14829832,14829055
613,613,4,0,14829833,14829056
613,613,4,0,14829834,14829057
613,613,4,0,14829835,14829058
613,613,4,0,14829836,14829059
613,613,4,0,14829837,14829060
613,613,4,0,14829838,14829061
613,613,4,0,14829839,14829062
613,613,4,0,14829840,14829063
613,613,4,0,14829841,14829064
613,613,4,0,14829842,14829065
613,613,4,0,14829843,14829066
613,613,4,0,14829844,14829067
613,613,4,0,14829845,14829068
613,613,4,0,14829846,14829069
613,613,4,0,14829847,14829070
613,613,4,0,14829848,14829071
613,613,4,0,14829849,14829072
613,613,4,0,14829850,14829073
613,613,4,0,14829851,14829074
613,613,4,0,14829852,14829075
613,613,4,0,14829853,14829076
613,613,4,0,14829854,14829077
613,613,4,0,14829855,14829078
613,613,4,0,14829856,14829079
613,613,4,0,14829857,14829080
613,613,4,0,14829858,14829081
613,613,4,0,14829859,14829082
613,613,4,0,14829860,14829083
613,613,4,0,14829861,14829084
613,613,4,0,14829862,14829085
613,613,4,0,14829863,14829086
613,613,4,0,14829864,14829087
613,613,4,0,14829865,14829088
613,613,4,0,14829866,14829089
613,613,4,0,14829867,14829090
613,613,4,0,14829868,14829091
613,613,4,0,14829869,14829092
613,613,4,0,14829870,14829093
613,613,4,0,14829871,14829094
613,613,4,0,14829872,14829095
613,613,4,0,14829873,14829096
613,613,4,0,14829874,14829097
613,613,4,0,14829875,14829098
613,613,4,0,14829876,14829099
613,613,4,0,14829877,14829100
613,613,4,0,14829878,14829101
613,613,4,0,14829879,14829102
613,613,4,0,14829880,14829103
613,613,4,0,14829881,14829104
613,613,4,0,14829882,14829105
613,613,4,0,14829883,14829106
613,613,4,0,14829884,14829107
613,613,4,0,14829885,14829108
613,613,4,0,14829886,14829109
613,613,4,0,14829887,14829110
613,613,4,0,14829888,14829111
613,613,4,0,14829889,14829112
613,613,4,0,14829890,14829113
613,613,4,0,14829996,14829267
613,613,4,0,14829997,14829295
613,613,4,0,14829998,14829262
613,613,4,0,14829999,14829282
613,613,4,0,14830000,14829312
613,613,4,0,14830001,14829321
613,613,4,0,14830002,14829281
613,613,4,0,14830003,14829289
613,613,4,0,14830004,14829306
613,613,4,0,14830005,14829315
613,613,4,0,14830006,14829276
613,613,4,0,14830007,14829290
613,613,4,0,14830008,14829299
613,613,4,0,14830009,14829296
613,613,4,0,14830010,14829293
613,613,4,0,14830011,14829283
613,613,4,0,14830012,14829316
613,613,4,0,14830013,14829309
613,613,4,0,14830014,14829329
613,613,4,0,14830015,14829264
613,613,4,0,14830016,14829300
613,613,4,0,14830017,14829265
613,613,4,0,14830018,14829251
613,613,4,0,14830019,14829310
613,613,4,0,14830020,14829246
613,613,4,0,14830021,14829248
613,613,4,0,14830022,14829247
613,613,4,0,14830023,14829313
613,613,4,0,14830024,14829317
613,613,4,0,14830025,14829263
613,613,4,0,14830026,14829314
613,613,4,0,14830027,14829241
613,613,4,0,14830028,14829288
613,613,4,0,14830029,14829256
613,613,4,0,14830030,14829302
613,613,4,0,14830031,14829331
613,613,4,0,14830032,14829272
613,613,4,0,14830033,14829249
613,613,4,0,14830034,14829333
613,613,4,0,14830035,14829269
613,613,4,0,14830036,14829303
613,613,4,0,14830037,14829327
613,613,4,0,14830038,14829325
613,613,4,0,14830039,14829255
613,613,4,0,14830040,14829271
613,613,4,0,14830041,14829270
613,613,4,0,14830042,14829240
613,613,4,0,14830043,14829305
613,613,4,0,14830044,14829274
613,613,4,0,14830045,14829328
613,613,4,0,14830046,14829279
613,613,4,0,14830047,14829292
613,613,4,0,14830048,14829330
613,613,4,0,14830049,14829286
613,613,4,0,14830050,14829297
613,613,4,0,14830051,14829238
613,613,4,0,14830052,14829332
613,613,4,0,14830053,14829284
613,613,4,0,14830054,14829319
613,613,4,0,14830055,14829308
613,613,4,0,14830056,14829280
613,613,4,0,14830057,14829311
613,613,4,0,14830058,14829301
613,613,4,0,14830059,14829285
613,613,4,0,14830060,14829326
613,613,4,0,14830061,14829258
613,613,4,0,14830062,14829257
613,613,4,0,14830063,14829254
613,613,4,0,14830064,14829244
613,613,4,0,14830065,14829243
613,613,4,0,14830066,14829318
613,613,4,0,14830067,14829239
613,613,4,0,14830068,14829287
613,613,4,0,14830069,14829260
613,613,4,0,14830070,14829261
613,613,4,0,14830071,14829266
613,613,4,0,14830072,14829277
613,613,4,0,14830073,14829250
613,613,4,0,14830074,14829323
613,613,4,0,14830075,14829291
613,613,4,0,14830076,14829304
613,613,4,0,14830077,14829245
613,613,4,0,14830078,14829324
613,613,4,0,14830079,14829322
613,613,4,0,14830080,14829259
613,613,4,0,14830081,14829278
613,613,4,0,14830082,14829273
613,613,4,0,14830083,14829320
613,613,4,0,14830084,14829242
613,613,4,0,14830085,14829307
613,613,4,0,14830086,14829253
613,613,4,0,14830087,14829252
613,613,4,0,14830088,14829294
613,613,4,0,14830089,14829275
613,613,4,0,14830090,14829298
613,613,4,0,14830091,14829268
613,613,4,0,14830092,14829334
613,613,4,0,14830093,14829335
613,613,4,0,14830094,14829336
613,613,4,0,14830095,14829337
613,613,4,0,14830096,14829338
613,613,4,0,14830097,14829339
613,613,4,0,14830098,14829340
613,613,4,0,14830195,14829529
613,613,4,0,14830196,14829501
613,613,4,0,14830197,14829506
613,613,4,0,14830198,14829518
613,613,4,0,14830199,14829536
613,613,4,0,14830200,14829484
613,613,4,0,14830201,14829485
613,613,4,0,14830202,14829455
613,613,4,0,14830203,14829491
613,613,4,0,14830204,14829535
613,613,4,0,14830205,14829526
613,613,4,0,14830206,14829493
613,613,4,0,14830207,14829490
613,613,4,0,14830208,14829465
613,613,4,0,14830209,14829446
